type,f_address,Match_addr,Longitude,Latitude,Addr_type,Score,Status,Region,RegionAbbr,Subregion,MetroArea,City,Nbrhd,geometry,Match_type,LongLabel,ShortLabel,Type,PlaceName,Place_addr,Phone,URL,Rank,AddBldg,AddNum,AddNumFrom,AddNumTo,AddRange,Side,StPreDir,StPreType,StName,StType,StDir,BldgType,BldgName,LevelType,LevelName,UnitType,UnitName,SubAddr,StAddr,Block,Sector,District,Territory,Zone,Postal,PostalExt,Country,CntryName,LangCode,Distance,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo
buy_the_block_phase_1,"30 Thomas Street, Rochester, NY","30 Thomas St, Rochester, New York, 14605",-77.6041965,43.17296400000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60419649999994 43.17296400000004),A,"30 Thomas St, Rochester, NY, 14605, USA",30 Thomas St,,,"30 Thomas St, Rochester, New York, 14605",,,20.0,,30,,,,,,,Thomas,St,,,,,,,,,30 Thomas St,,,,,,14605,1238,USA,United States,ENG,0.0,-77.6041965,43.17296400000001,-77.6051965,-77.6031965,43.17196400000001,43.173964000000005,
buy_the_block_phase_1,"38 Thomas Street, Rochester, NY","38 Thomas St, Rochester, New York, 14605",-77.6041515,43.17338699999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60415149999994 43.17338700000005),A,"38 Thomas St, Rochester, NY, 14605, USA",38 Thomas St,,,"38 Thomas St, Rochester, New York, 14605",,,20.0,,38,,,,,,,Thomas,St,,,,,,,,,38 Thomas St,,,,,,14605,1238,USA,United States,ENG,0.0,-77.6041515,43.17338699999999,-77.6051515,-77.6031515,43.17238699999999,43.17438699999999,
buy_the_block_phase_1,"56 Thomas Street, Rochester, NY","56 Thomas St, Rochester, New York, 14605",-77.604237,43.174188000000015,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60423699999996 43.17418800000007),A,"56 Thomas St, Rochester, NY, 14605, USA",56 Thomas St,,,"56 Thomas St, Rochester, New York, 14605",,,20.0,,56,,,,,,,Thomas,St,,,,,,,,,56 Thomas St,,,,,,14605,1251,USA,United States,ENG,0.0,-77.604237,43.174188000000015,-77.605237,-77.603237,43.17318800000002,43.17518800000001,
buy_the_block_phase_1,"101 Weeger Street, Rochester, NY","101 Weeger St, Rochester, New York, 14605",-77.60164499999999,43.17392699999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60164499999996 43.17392700000005),A,"101 Weeger St, Rochester, NY, 14605, USA",101 Weeger St,,,"101 Weeger St, Rochester, New York, 14605",,,20.0,,101,,,,,,,Weeger,St,,,,,,,,,101 Weeger St,,,,,,14605,1349,USA,United States,ENG,0.0,-77.60164499999999,43.17392699999999,-77.602645,-77.60064499999999,43.172926999999994,43.17492699999999,
buy_the_block_phase_1,"109 Weeger Street, Rochester, NY","109 Weeger St, Rochester, New York, 14605",-77.60144249999999,43.173936,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60144249999996 43.17393600000003),A,"109 Weeger St, Rochester, NY, 14605, USA",109 Weeger St,,,"109 Weeger St, Rochester, New York, 14605",,,20.0,,109,,,,,,,Weeger,St,,,,,,,,,109 Weeger St,,,,,,14605,1349,USA,United States,ENG,0.0,-77.60144249999999,43.173936,-77.6024425,-77.60044249999999,43.172936,43.174935999999995,
buy_the_block_phase_1,"145 Weeger Street, Rochester, NY","145 Weeger St, Rochester, New York, 14605",-77.6005875,43.173693000000014,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60058749999996 43.17369300000007),A,"145 Weeger St, Rochester, NY, 14605, USA",145 Weeger St,,,"145 Weeger St, Rochester, New York, 14605",,,20.0,,145,,,,,,,Weeger,St,,,,,,,,,145 Weeger St,,,,,,14605,1366,USA,United States,ENG,0.0,-77.6005875,43.173693000000014,-77.60158750000001,-77.5995875,43.17269300000002,43.17469300000001,
buy_the_block_phase_1,"22-28 Widman Street, Rochester, NY","28 Widman St, Rochester, New York, 14605",-77.605263,43.17193800000001,PointAddress,99.26,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60526299999998 43.17193800000007),A,"28 Widman St, Rochester, NY, 14605, USA",28 Widman St,,,"28 Widman St, Rochester, New York, 14605",,,20.0,,28,,,,,,,Widman,St,,,,,,,,,28 Widman St,,,,,,14605,1255,USA,United States,ENG,0.0,-77.605263,43.17193800000001,-77.606263,-77.60426299999999,43.170938000000014,43.17293800000001,22
buy_the_block_phase_1,"32-36 Widman Street, Rochester, NY","36 Widman St, Rochester, New York, 14605",-77.60530349999999,43.17217200000002,PointAddress,99.26,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60530349999993 43.17217200000005),A,"36 Widman St, Rochester, NY, 14605, USA",36 Widman St,,,"36 Widman St, Rochester, New York, 14605",,,20.0,,36,,,,,,,Widman,St,,,,,,,,,36 Widman St,,,,,,14605,1255,USA,United States,ENG,0.0,-77.60530349999999,43.17217200000002,-77.6063035,-77.60430349999999,43.17117200000002,43.173172000000015,32
buy_the_block_phase_1,"40-44 Widman Street, Rochester, NY","44 Widman St, Rochester, New York, 14605",-77.605299,43.17230699999999,PointAddress,99.26,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60529899999995 43.17230700000005),A,"44 Widman St, Rochester, NY, 14605, USA",44 Widman St,,,"44 Widman St, Rochester, New York, 14605",,,20.0,,44,,,,,,,Widman,St,,,,,,,,,44 Widman St,,,,,,14605,1258,USA,United States,ENG,0.0,-77.605299,43.17230699999999,-77.606299,-77.604299,43.17130699999999,43.17330699999999,40
buy_the_block_phase_1,"50 Widman Street, Rochester, NY","50 Widman St, Rochester, New York, 14605",-77.6053125,43.172450999999995,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60531249999997 43.17245100000008),A,"50 Widman St, Rochester, NY, 14605, USA",50 Widman St,,,"50 Widman St, Rochester, New York, 14605",,,20.0,,50,,,,,,,Widman,St,,,,,,,,,50 Widman St,,,,,,14605,1258,USA,United States,ENG,0.0,-77.6053125,43.172450999999995,-77.6063125,-77.60431249999999,43.171451,43.17345099999999,
buy_the_block_phase_1,"66 Widman Street, Rochester, NY","66 Widman St, Rochester, New York, 14605",-77.6054115,43.17280199999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60541149999995 43.17280200000005),A,"66 Widman St, Rochester, NY, 14605, USA",66 Widman St,,,"66 Widman St, Rochester, New York, 14605",,,20.0,,66,,,,,,,Widman,St,,,,,,,,,66 Widman St,,,,,,14605,1259,USA,United States,ENG,0.0,-77.6054115,43.17280199999999,-77.60641150000001,-77.6044115,43.17180199999999,43.17380199999999,
housing_rehab_addresses,"293 Aberdeen St., Rochester, New York 14619","293 Aberdeen St, Rochester, New York, 14619",-77.64437699999999,43.139160000000004,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64437699999996 43.13916000000006),A,"293 Aberdeen St, Rochester, NY, 14619, USA",293 Aberdeen St,,,"293 Aberdeen St, Rochester, New York, 14619",,,20.0,,293,,,,,,,Aberdeen,St,,,,,,,,,293 Aberdeen St,,,,,,14619,1240,USA,United States,ENG,0.0,-77.64437699999999,43.139160000000004,-77.645377,-77.64337699999999,43.138160000000006,43.14016,
housing_rehab_addresses,"39 Admiral St., Rochester, New York 14613","39 Admiral Park, Rochester, New York, 14613",-77.6430675,43.17756299999999,PointAddress,98.04,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64306749999997 43.17756300000008),A,"39 Admiral Park, Rochester, NY, 14613, USA",39 Admiral Park,,,"39 Admiral Park, Rochester, New York, 14613",,,20.0,,39,,,,,,,Admiral,Park,,,,,,,,,39 Admiral Park,,,,,,14613,2203,USA,United States,ENG,0.0,-77.6430675,43.17756299999999,-77.6440675,-77.6420675,43.176562999999994,43.17856299999999,
housing_rehab_addresses,"27 Alexis St., Rochester, New York 14609","27 Alexis St, Rochester, New York, 14609",-77.56894799999999,43.16880599999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.56894799999998 43.16880600000007),A,"27 Alexis St, Rochester, NY, 14609, USA",27 Alexis St,,,"27 Alexis St, Rochester, New York, 14609",,,20.0,,27,,,,,,,Alexis,St,,,,,,,,,27 Alexis St,,,,,,14609,4919,USA,United States,ENG,0.0,-77.56894799999999,43.16880599999999,-77.569948,-77.56794799999999,43.16780599999999,43.16980599999999,
housing_rehab_addresses,"176 Arbutus St., Rochester, New York 14609","176 Arbutus St, Rochester, New York, 14609",-77.576733,43.179497999999995,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.57673299999993 43.17949800000008),A,"176 Arbutus St, Rochester, NY, 14609, USA",176 Arbutus St,,,"176 Arbutus St, Rochester, New York, 14609",,,20.0,,176,,,,,,,Arbutus,St,,,,,,,,,176 Arbutus St,,,,,,14609,3507,USA,United States,ENG,0.0,-77.576733,43.179497999999995,-77.57773300000001,-77.575733,43.178498,43.18049799999999,
housing_rehab_addresses,"166 Ashland St., Rochester, New York 14620","166 Ashland St, Rochester, New York, 14620",-77.608539,43.14141000000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60853899999995 43.14141000000006),A,"166 Ashland St, Rochester, NY, 14620, USA",166 Ashland St,,,"166 Ashland St, Rochester, New York, 14620",,,20.0,,166,,,,,,,Ashland,St,,,,,,,,,166 Ashland St,,,,,,14620,1218,USA,United States,ENG,0.0,-77.608539,43.14141000000001,-77.609539,-77.60753899999999,43.14041000000001,43.142410000000005,
housing_rehab_addresses,"229 Avenue C, Rochester, New York 14621","229 Avenue C, Rochester, New York, 14621",-77.618466,43.17930000000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.61846599999996 43.17930000000007),A,"229 Avenue C, Rochester, NY, 14621, USA",229 Avenue C,,,"229 Avenue C, Rochester, New York, 14621",,,20.0,,229,,,,,,,Avenue C,,,,,,,,,,229 Avenue C,,,,,,14621,4442,USA,United States,ENG,0.0,-77.618466,43.17930000000001,-77.619466,-77.617466,43.178300000000014,43.18030000000001,
housing_rehab_addresses,"117 Avenue E, Rochester, New York 14621","117 Avenue E, Rochester, New York, 14621",-77.62359599999999,43.180983,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62359599999996 43.18098300000003),A,"117 Avenue E, Rochester, NY, 14621, USA",117 Avenue E,,,"117 Avenue E, Rochester, New York, 14621",,,20.0,,117,,,,,,,Avenue E,,,,,,,,,,117 Avenue E,,,,,,14621,,USA,United States,ENG,0.0,-77.62359599999999,43.180983,-77.624596,-77.62259599999999,43.179983,43.181982999999995,
housing_rehab_addresses,"82 Bartlett St., Rochester, New York 14608","82 Bartlett St, Rochester, New York, 14608",-77.6245455,43.14295799999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62454549999995 43.14295800000008),A,"82 Bartlett St, Rochester, NY, 14608, USA",82 Bartlett St,,,"82 Bartlett St, Rochester, New York, 14608",,,20.0,,82,,,,,,,Bartlett,St,,,,,,,,,82 Bartlett St,,,,,,14608,2602,USA,United States,ENG,0.0,-77.6245455,43.14295799999999,-77.6255455,-77.62354549999999,43.141957999999995,43.14395799999999,
housing_rehab_addresses,"82.5 Bartlett St., Rochester, New York 14608","5 Bartlett St, Rochester, New York, 14608",-77.61965880919739,43.142650742653764,StreetAddress,99.41,M,New York,NY,Monroe County,,Rochester,Plymouth-Exchange,POINT (-77.61965880899999 43.14265074300005),A,"5 Bartlett St, Rochester, NY, 14608, USA",5 Bartlett St,,,"5 Bartlett St, Rochester, New York, 14608",,,20.0,,5,1,13,1-13,L,,,Bartlett,St,,,,,,,,,5 Bartlett St,,,,,,14608,2610,USA,United States,ENG,0.0,-77.61965880919739,43.142650742653764,-77.6206588091974,-77.61865880919738,43.141650742653766,43.14365074265376,82
housing_rehab_addresses,"39 Berlin St., Rochester, New York 14621","39 Berlin St, Rochester, New York, 14621",-77.606658,43.178957999999994,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60665799999998 43.17895800000008),A,"39 Berlin St, Rochester, NY, 14621, USA",39 Berlin St,,,"39 Berlin St, Rochester, New York, 14621",,,20.0,,39,,,,,,,Berlin,St,,,,,,,,,39 Berlin St,,,,,,14621,4707,USA,United States,ENG,0.0,-77.606658,43.178957999999994,-77.607658,-77.60565799999999,43.177958,43.17995799999999,
housing_rehab_addresses,"90 Berlin St., Rochester, New York 14621","90 Berlin St, Rochester, New York, 14621",-77.6052315,43.17930000000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60523149999995 43.17930000000007),A,"90 Berlin St, Rochester, NY, 14621, USA",90 Berlin St,,,"90 Berlin St, Rochester, New York, 14621",,,20.0,,90,,,,,,,Berlin,St,,,,,,,,,90 Berlin St,,,,,,14621,4708,USA,United States,ENG,0.0,-77.6052315,43.17930000000001,-77.6062315,-77.6042315,43.178300000000014,43.18030000000001,
housing_rehab_addresses,"130 Bradburn St., Rochester, New York 14619","130 Bradburn St, Rochester, New York, 14619",-77.6435265,43.13437200000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.64352649999995 43.13437200000004),A,"130 Bradburn St, Rochester, NY, 14619, USA",130 Bradburn St,,,"130 Bradburn St, Rochester, New York, 14619",,,20.0,,130,,,,,,,Bradburn,St,,,,,,,,,130 Bradburn St,,,,,,14619,1908,USA,United States,ENG,0.0,-77.6435265,43.13437200000001,-77.6445265,-77.64252649999999,43.133372000000016,43.13537200000001,
housing_rehab_addresses,"19 Bremen St., Rochester, New York 14621","19 Bremen St, Rochester, New York, 14621",-77.607378,43.185834,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60737799999998 43.18583400000006),A,"19 Bremen St, Rochester, NY, 14621, USA",19 Bremen St,,,"19 Bremen St, Rochester, New York, 14621",,,20.0,,19,,,,,,,Bremen,St,,,,,,,,,19 Bremen St,,,,,,14621,3505,USA,United States,ENG,0.0,-77.607378,43.185834,-77.608378,-77.60637799999999,43.184834,43.186834,
housing_rehab_addresses,"91 Bryan St., Rochester, New York 14613","91 Bryan St, Rochester, New York, 14613",-77.639751,43.184223,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63975099999999 43.18422300000003),A,"91 Bryan St, Rochester, NY, 14613, USA",91 Bryan St,,,"91 Bryan St, Rochester, New York, 14613",,,20.0,,91,,,,,,,Bryan,St,,,,,,,,,91 Bryan St,,,,,,14613,1629,USA,United States,ENG,0.0,-77.639751,43.184223,-77.64075100000001,-77.638751,43.183223000000005,43.185223,
housing_rehab_addresses,"50 Cady St., Rochester, New York 14608","50 Cady St, Rochester, New York, 14608",-77.62357349999999,43.146018,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62357349999996 43.14601800000003),A,"50 Cady St, Rochester, NY, 14608, USA",50 Cady St,,,"50 Cady St, Rochester, New York, 14608",,,20.0,,50,,,,,,,Cady,St,,,,,,,,,50 Cady St,,,,,,14608,2323,USA,United States,ENG,0.0,-77.62357349999999,43.146018,-77.6245735,-77.62257349999999,43.145018,43.147017999999996,
housing_rehab_addresses,"86 Campbell Park, Rochester, New York 14606","86 Campbell Park, Rochester, New York, 14606",-77.65532999999999,43.161192,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65532999999994 43.16119200000003),A,"86 Campbell Park, Rochester, NY, 14606, USA",86 Campbell Park,,,"86 Campbell Park, Rochester, New York, 14606",,,20.0,,86,,,,,,,Campbell,Park,,,,,,,,,86 Campbell Park,,,,,,14606,1302,USA,United States,ENG,0.0,-77.65532999999999,43.161192,-77.65633,-77.65432999999999,43.160192,43.162192,
housing_rehab_addresses,"418 Carter St., Rochester, New York 14621","418 Carter St, Rochester, New York, 14621",-77.59143449999999,43.184349,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.59143449999993 43.18434900000005),A,"418 Carter St, Rochester, NY, 14621, USA",418 Carter St,,,"418 Carter St, Rochester, New York, 14621",,,20.0,,418,,,,,,,Carter,St,,,,,,,,,418 Carter St,,,,,,14621,4166,USA,United States,ENG,0.0,-77.59143449999999,43.184349,-77.5924345,-77.59043449999999,43.183349,43.185348999999995,
housing_rehab_addresses,"26 Caspar St., Rochester, New York 14605","26 Caspar St, Rochester, New York, 14605",-77.592933,43.17171300000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.59293299999996 43.17171300000007),A,"26 Caspar St, Rochester, NY, 14605, USA",26 Caspar St,,,"26 Caspar St, Rochester, New York, 14605",,,20.0,,26,,,,,,,Caspar,St,,,,,,,,,26 Caspar St,,,,,,14605,1514,USA,United States,ENG,0.0,-77.592933,43.17171300000001,-77.593933,-77.591933,43.17071300000001,43.17271300000001,
housing_rehab_addresses,"41 Chili Terr., Rochester, New York 14611","41 Chili Ter, Rochester, New York, 14619",-77.6530665,43.143741000000006,PointAddress,99.51,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65306649999997 43.14374100000003),A,"41 Chili Ter, Rochester, NY, 14619, USA",41 Chili Ter,,,"41 Chili Ter, Rochester, New York, 14619",,,20.0,,41,,,,,,,Chili,Ter,,,,,,,,,41 Chili Ter,,,,,,14619,1005,USA,United States,ENG,0.0,-77.6530665,43.143741000000006,-77.6540665,-77.65206649999999,43.14274100000001,43.144741,
housing_rehab_addresses,"624 Chili Ave., Rochester, New York 14611","624 Chili Ave, Rochester, New York, 14611",-77.6532105,43.144802999999996,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65321049999994 43.14480300000002),A,"624 Chili Ave, Rochester, NY, 14611, USA",624 Chili Ave,,,"624 Chili Ave, Rochester, New York, 14611",,,20.0,,624,,,,,,,Chili,Ave,,,,,,,,,624 Chili Ave,,,,,,14611,2902,USA,United States,ENG,0.0,-77.6532105,43.144802999999996,-77.6542105,-77.6522105,43.143803,43.145802999999994,
housing_rehab_addresses,"872 Chili Ave., Rochester, New York 14611","872 Chili Ave, Rochester, New York, 14611",-77.659587,43.142634000000015,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65958699999999 43.14263400000004),A,"872 Chili Ave, Rochester, NY, 14611, USA",872 Chili Ave,,,"872 Chili Ave, Rochester, New York, 14611",,,20.0,,872,,,,,,,Chili,Ave,,,,,,,,,872 Chili Ave,,,,,,14611,2830,USA,United States,ENG,0.0,-77.659587,43.142634000000015,-77.660587,-77.658587,43.14163400000002,43.14363400000001,
housing_rehab_addresses,"33 Cuba Pl., Rochester, New York 14605","33 Cuba Pl, Rochester, New York, 14605",-77.6068425,43.173585,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60684249999997 43.17358500000006),A,"33 Cuba Pl, Rochester, NY, 14605, USA",33 Cuba Pl,,,"33 Cuba Pl, Rochester, New York, 14605",,,20.0,,33,,,,,,,Cuba,Pl,,,,,,,,,33 Cuba Pl,,,,,,14605,1201,USA,United States,ENG,0.0,-77.6068425,43.173585,-77.6078425,-77.6058425,43.172585000000005,43.174585,
housing_rehab_addresses,"75 Dorbeth Rd., Rochester, New York 14621","75 Dorbeth Rd, Rochester, New York, 14621",-77.622867,43.182558,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62286699999999 43.18255800000003),A,"75 Dorbeth Rd, Rochester, NY, 14621, USA",75 Dorbeth Rd,,,"75 Dorbeth Rd, Rochester, New York, 14621",,,20.0,,75,,,,,,,Dorbeth,Rd,,,,,,,,,75 Dorbeth Rd,,,,,,14621,3213,USA,United States,ENG,0.0,-77.622867,43.182558,-77.623867,-77.621867,43.181558,43.183558,
housing_rehab_addresses,"154 Earl St., Rochester, New York 14611","154 Earl St, Rochester, New York, 14611",-77.6333385,43.137135,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63333849999998 43.13713500000006),A,"154 Earl St, Rochester, NY, 14611, USA",154 Earl St,,,"154 Earl St, Rochester, New York, 14611",,,20.0,,154,,,,,,,Earl,St,,,,,,,,,154 Earl St,,,,,,14611,3730,USA,United States,ENG,0.0,-77.6333385,43.137135,-77.6343385,-77.63233849999999,43.136135,43.138135,
housing_rehab_addresses,"170 Earl St., Rochester, New York 14611","170 Earl St, Rochester, New York, 14611",-77.63382899999999,43.137135,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63382899999993 43.13713500000006),A,"170 Earl St, Rochester, NY, 14611, USA",170 Earl St,,,"170 Earl St, Rochester, New York, 14611",,,20.0,,170,,,,,,,Earl,St,,,,,,,,,170 Earl St,,,,,,14611,3730,USA,United States,ENG,0.0,-77.63382899999999,43.137135,-77.634829,-77.63282899999999,43.136135,43.138135,
housing_rehab_addresses,"119 Fillmore St., Rochester, New York 14611","119 Fillmore St, Rochester, New York, 14611",-77.650029,43.147458,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.65002899999996 43.14745800000003),A,"119 Fillmore St, Rochester, NY, 14611, USA",119 Fillmore St,,,"119 Fillmore St, Rochester, New York, 14611",,,20.0,,119,,,,,,,Fillmore,St,,,,,,,,,119 Fillmore St,,,,,,14611,2513,USA,United States,ENG,0.0,-77.650029,43.147458,-77.65102900000001,-77.649029,43.146458,43.148458,
housing_rehab_addresses,"29 Friederich Park, Rochester, New York 14621","29 Friederich Park, Rochester, New York, 14621",-77.603814,43.177734000000015,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60381399999994 43.17773400000004),A,"29 Friederich Park, Rochester, NY, 14621, USA",29 Friederich Park,,,"29 Friederich Park, Rochester, New York, 14621",,,20.0,,29,,,,,,,Friederich,Park,,,,,,,,,29 Friederich Park,,,,,,14621,5724,USA,United States,ENG,0.0,-77.603814,43.177734000000015,-77.604814,-77.602814,43.17673400000002,43.17873400000001,
housing_rehab_addresses,"310 Frost Ave., Rochester, New York 14608","310 Frost Ave, Rochester, New York, 14608",-77.6273715,43.14397500000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62737149999998 43.14397500000007),A,"310 Frost Ave, Rochester, NY, 14608, USA",310 Frost Ave,,,"310 Frost Ave, Rochester, New York, 14608",,,20.0,,310,,,,,,,Frost,Ave,,,,,,,,,310 Frost Ave,,,,,,14608,2507,USA,United States,ENG,0.0,-77.6273715,43.14397500000001,-77.6283715,-77.62637149999999,43.142975000000014,43.14497500000001,
housing_rehab_addresses,"124 Fulton Ave., Rochester, New York 14608","124 Fulton Ave, Rochester, New York, 14608",-77.6300445,43.172720999999996,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63004449999994 43.17272100000008),A,"124 Fulton Ave, Rochester, NY, 14608, USA",124 Fulton Ave,,,"124 Fulton Ave, Rochester, New York, 14608",,,20.0,,124,,,,,,,Fulton,Ave,,,,,,,,,124 Fulton Ave,,,,,,14608,1041,USA,United States,ENG,0.0,-77.6300445,43.172720999999996,-77.6310445,-77.62904449999999,43.171721,43.17372099999999,
housing_rehab_addresses,"18 Gladstone St., Rochester, New York 14611","18 Gladstone St, Rochester, New York, 14611",-77.63165099999999,43.14838499999999,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63165099999998 43.14838500000008),A,"18 Gladstone St, Rochester, NY, 14611, USA",18 Gladstone St,,,"18 Gladstone St, Rochester, New York, 14611",,,20.0,,18,,,,,,,Gladstone,St,,,,,,,,,18 Gladstone St,,,,,,14611,3358,USA,United States,ENG,0.0,-77.63165099999999,43.14838499999999,-77.632651,-77.63065099999999,43.14738499999999,43.14938499999999,
housing_rehab_addresses,"68 Glendale Park, Rochester, New York 14613","68 Glendale Park, Rochester, New York, 14613",-77.633532,43.17628500000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63353199999995 43.17628500000006),A,"68 Glendale Park, Rochester, NY, 14613, USA",68 Glendale Park,,,"68 Glendale Park, Rochester, New York, 14613",,,20.0,,68,,,,,,,Glendale,Park,,,,,,,,,68 Glendale Park,,,,,,14613,2429,USA,United States,ENG,0.0,-77.633532,43.17628500000001,-77.63453200000001,-77.632532,43.17528500000001,43.177285000000005,
housing_rehab_addresses,"431 Hawley St., Rochester, New York 14611","431 Hawley St, Rochester, New York, 14611",-77.63337,43.140726,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.63336999999996 43.14072600000003),A,"431 Hawley St, Rochester, NY, 14611, USA",431 Hawley St,,,"431 Hawley St, Rochester, New York, 14611",,,20.0,,431,,,,,,,Hawley,St,,,,,,,,,431 Hawley St,,,,,,14611,3611,USA,United States,ENG,0.0,-77.63337,43.140726,-77.63437,-77.63237,43.139726,43.141726,
housing_rehab_addresses,"22 Jefferson Ave., Rochester, New York 14611","22 Jefferson Ave, Rochester, New York, 14611",-77.6287035,43.154865,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62870349999997 43.15486500000003),A,"22 Jefferson Ave, Rochester, NY, 14611, USA",22 Jefferson Ave,,,"22 Jefferson Ave, Rochester, New York, 14611",,,20.0,,22,,,,,,,Jefferson,Ave,,,,,,,,,22 Jefferson Ave,,,,,,14611,2312,USA,United States,ENG,0.0,-77.6287035,43.154865,-77.6297035,-77.6277035,43.153865,43.155865,
housing_rehab_addresses,"1036 Joseph Ave., Rochester, New York 14621","1036 Joseph Ave, Rochester, New York, 14621",-77.607963,43.18418700000001,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60796299999998 43.18418700000007),A,"1036 Joseph Ave, Rochester, NY, 14621, USA",1036 Joseph Ave,,,"1036 Joseph Ave, Rochester, New York, 14621",,,20.0,,1036,,,,,,,Joseph,Ave,,,,,,,,,1036 Joseph Ave,,,,,,14621,3414,USA,United States,ENG,0.0,-77.607963,43.18418700000001,-77.608963,-77.606963,43.18318700000001,43.185187000000006,
housing_rehab_addresses,"93 Klein St., Rochester, New York 14621","93 Klein St, Rochester, New York, 14621",-77.60418299999999,43.185888000000006,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.60418299999998 43.18588800000003),A,"93 Klein St, Rochester, NY, 14621, USA",93 Klein St,,,"93 Klein St, Rochester, New York, 14621",,,20.0,,93,,,,,,,Klein,St,,,,,,,,,93 Klein St,,,,,,14621,3545,USA,United States,ENG,0.0,-77.60418299999999,43.185888000000006,-77.605183,-77.60318299999999,43.18488800000001,43.186888,
housing_rehab_addresses,"3309 Lake Ave., Rochester, New York 14612","3309 Lake Ave, Rochester, New York, 14612",-77.6266605,43.230456000000004,PointAddress,100.0,M,New York,NY,Monroe County,,Rochester,,POINT (-77.62666049999996 43.23045600000006),A,"3309 Lake Ave, Rochester, NY, 14612, USA",3309 Lake Ave,,,"3309 Lake Ave, Rochester, New York, 14612",,,20.0,,3309,,,,,,,Lake,Ave,,,,,,,,,3309 Lake Ave,,,,,,14612,5425,USA,United States,ENG,0.0,-77.6266605,43.230456000000004,-77.6276605,-77.6256605,43.229456000000006,43.231456,
